Company,Age,Title,Salary,Department
IBM,31,Senior Data Scientist,234677.31,Engineering
Cisco,49,Product Manager,145498.58,Design
Lyft,25,Data Scientist,189122.43,Infrastructure
Amazon,38,Product Manager,173784.89,Infrastructure
Nvidia,47,Engineering Manager,278610.2,Mobile
Amazon,31,UX Designer,140225.61,Mobile
Nvidia,34,UX Designer,125625.38,Security
Cisco,44,Senior Product Manager,191022.42,Cloud Services
Microsoft,34,Data Scientist,174383.8,Data Science
Salesforce,38,Data Scientist,192574.57,Infrastructure
Amazon,37,Data Scientist,210040.52,Security
VMware,41,Staff Engineer,306848.68,Data Science
Amazon,60,Product Manager,153888.13,Engineering
Meta,47,Product Manager,227790.68,Product
Amazon,25,UX Designer,168517.23,Machine Learning
VMware,23,Data Scientist,154912.36,Infrastructure
Uber,44,Director,250658.63,Machine Learning
Lyft,41,Staff Engineer,226821.42,Machine Learning
Adobe,50,Senior Software Engineer,203489.19,Mobile
Lyft,31,Senior Software Engineer,161788.78,Design
Google,50,Senior Software Engineer,219002.02,Mobile
Google,41,UX Designer,148433.52,Product
Salesforce,59,Engineering Manager,281836.48,Cloud Services
Apple,47,Staff Engineer,273892.84,Cloud Services
Amazon,49,Director,357951.11,Design
Google,46,Director,420663.91,Mobile
Meta,39,Data Scientist,205551.25,Web
Nvidia,31,Senior Product Manager,213978.16,Web
Adobe,43,Product Manager,197420.83,Engineering
Nvidia,37,Product Manager,158486.15,Security
VMware,30,Senior Product Manager,275160.39,Infrastructure
Lyft,45,Senior Product Manager,247040.12,Web
Microsoft,32,Staff Engineer,292168.43,Machine Learning
Intel,45,Data Scientist,145916.97,Data Science
IBM,41,Senior UX Designer,140559.53,Mobile
Intel,26,UX Designer,116383.28,Design
Meta,50,Staff Engineer,352446.89,Design
VMware,33,Senior Product Manager,182757.85,Security
Apple,45,Engineering Manager,275368.92,Security
Netflix,31,Senior Data Scientist,199289.96,Infrastructure
Microsoft,50,Director,272176.85,Data Science
Lyft,28,UX Designer,138929.93,Cloud Services
Nvidia,23,Data Scientist,161918.34,Web
Netflix,51,Senior Data Scientist,298301.75,Security
VMware,27,Software Engineer,171682.08,Data Science
IBM,50,Senior Software Engineer,211209.15,Engineering
Apple,31,Senior Software Engineer,211886.83,Mobile
Amazon,29,Software Engineer,180249.89,Product
Amazon,36,Senior UX Designer,184857.31,Design
Oracle,50,Product Manager,169215.82,Product
Uber,41,Senior Product Manager,199861.3,Product
Meta,34,Senior Data Scientist,202944.1,Design
Amazon,22,Data Scientist,206732.59,Machine Learning
Apple,48,Product Manager,206360.96,Machine Learning
Apple,60,Product Manager,203368.65,Data Science
Amazon,50,Director,373567.36,Security
Uber,35,Senior Data Scientist,199315.42,Web
Amazon,43,Senior Software Engineer,251014.53,Design
Amazon,49,Staff Engineer,309019.52,Data Science
Oracle,54,Product Manager,159596.66,Design
Cisco,42,Staff Engineer,268446.83,Product
Adobe,58,Principal Engineer,321687.85,Security
Nvidia,42,Senior Product Manager,286033.87,Machine Learning
VMware,52,Product Manager,161474.78,Mobile
Oracle,41,Senior UX Designer,159317.74,Engineering
Apple,51,Staff Engineer,302414.13,Infrastructure
Apple,57,Principal Engineer,426360.65,Engineering
Intel,42,Senior Data Scientist,170151.1,Mobile
VMware,51,Principal Engineer,360114.55,Cloud Services
Cisco,25,UX Designer,131676.24,Cloud Services
IBM,47,Staff Engineer,220712.98,Mobile
Salesforce,33,Senior Data Scientist,189768.32,Product
IBM,33,Senior UX Designer,177422.45,Web
Apple,48,Product Manager,232917.79,Infrastructure
Adobe,29,Data Scientist,149350.98,Security
Meta,54,Staff Engineer,270973.8,Engineering
Amazon,32,Senior UX Designer,164841.41,Mobile
Cisco,41,UX Designer,96162.23,Security
Microsoft,31,Senior Data Scientist,232919.67,Infrastructure
VMware,33,Senior Data Scientist,223460.97,Data Science
Meta,44,Senior UX Designer,213590.36,Data Science
Apple,41,Director,322327.27,Design
Microsoft,46,Senior Data Scientist,277602.77,Engineering
Oracle,36,Principal Engineer,276654.08,Mobile
Apple,53,Senior UX Designer,192202.58,Engineering
VMware,59,Product Manager,202433.75,Data Science
Adobe,50,Senior UX Designer,166406.11,Engineering
Salesforce,30,UX Designer,102318.0,Engineering
Amazon,52,Senior Product Manager,196779.84,Machine Learning
Intel,51,Engineering Manager,294881.59,Security
Meta,55,Senior Data Scientist,229114.69,Data Science
IBM,25,Software Engineer,132251.22,Design
Google,44,Director,387613.69,Machine Learning
Meta,55,Principal Engineer,360568.13,Machine Learning
Intel,43,Product Manager,211623.98,Mobile
Google,53,Senior Data Scientist,205132.01,Web
Salesforce,35,Data Scientist,194171.08,Infrastructure
Netflix,49,Director,322674.12,Security
Adobe,50,Senior Software Engineer,232736.59,Machine Learning
Nvidia,40,Data Scientist,210411.19,Web
Adobe,31,UX Designer,135329.43,Design
Adobe,46,Staff Engineer,236232.37,Security
Google,44,UX Designer,170373.08,Infrastructure
Oracle,42,UX Designer,144379.07,Infrastructure
VMware,35,Principal Engineer,284781.29,Infrastructure
Intel,26,UX Designer,123991.07,Product
VMware,40,Senior UX Designer,145055.88,Product
Google,46,Senior Product Manager,282846.42,Data Science
Microsoft,30,UX Designer,145694.45,Data Science
Amazon,23,UX Designer,134628.39,Infrastructure
IBM,39,Software Engineer,126360.64,Cloud Services
Salesforce,28,UX Designer,134988.44,Mobile
VMware,47,Senior Product Manager,220838.06,Engineering
VMware,44,UX Designer,118765.81,Data Science
Salesforce,30,Senior UX Designer,186500.52,Infrastructure
Netflix,51,Principal Engineer,358955.55,Engineering
Amazon,55,Engineering Manager,310375.66,Mobile
IBM,36,Principal Engineer,317488.65,Data Science
IBM,55,Staff Engineer,255493.36,Product
Cisco,47,Director,260601.23,Cloud Services
Cisco,25,Software Engineer,131417.25,Mobile
Google,55,Principal Engineer,422942.79,Design
IBM,52,Principal Engineer,367996.68,Data Science
Uber,39,Data Scientist,153703.52,Mobile
Lyft,43,Senior Product Manager,250961.88,Security
VMware,50,Senior Product Manager,208834.44,Mobile
Oracle,47,Product Manager,180632.81,Product
Netflix,39,Principal Engineer,354355.32,Machine Learning
Uber,24,Software Engineer,142098.8,Machine Learning
Meta,41,Software Engineer,171116.61,Infrastructure
Google,54,Senior Data Scientist,203072.69,Engineering
Intel,32,Software Engineer,131646.08,Infrastructure
Oracle,43,Director,264666.89,Product
IBM,57,Director,235152.87,Mobile
Uber,45,UX Designer,142683.95,Mobile
Apple,56,Principal Engineer,434767.4,Engineering
Microsoft,50,Engineering Manager,235448.08,Data Science
Google,35,Director,434522.29,Design
Google,30,Senior Software Engineer,228337.13,Machine Learning
Apple,41,Principal Engineer,357768.42,Security
VMware,52,Senior Data Scientist,204138.9,Infrastructure
Uber,30,Staff Engineer,259341.72,Product
Netflix,39,Data Scientist,150694.11,Mobile
Cisco,44,Senior Product Manager,252037.11,Security
Amazon,39,UX Designer,155212.82,Machine Learning
Netflix,42,Software Engineer,201919.79,Data Science
VMware,39,UX Designer,136965.76,Security
Amazon,26,UX Designer,122350.31,Security
Lyft,53,Principal Engineer,341136.5,Security
Cisco,43,Senior Product Manager,253397.59,Product
Uber,36,Principal Engineer,306615.14,Security
Google,46,Director,412234.85,Product
Google,47,Engineering Manager,308039.0,Cloud Services
Salesforce,39,Senior Software Engineer,212890.48,Infrastructure
Google,53,Principal Engineer,447006.72,Infrastructure
Cisco,44,UX Designer,130354.13,Mobile
Uber,30,Senior UX Designer,144728.69,Cloud Services
Lyft,38,Staff Engineer,220661.5,Web
Amazon,50,Senior Product Manager,233957.28,Engineering
Microsoft,30,Software Engineer,179467.41,Product
Oracle,43,Senior Product Manager,219207.66,Design
Nvidia,53,Senior UX Designer,213644.58,Infrastructure
Salesforce,32,Staff Engineer,253833.94,Web
Adobe,40,Data Scientist,134119.51,Engineering
VMware,44,Senior Data Scientist,207976.12,Data Science
Adobe,48,Director,358446.84,Engineering
Meta,40,Senior UX Designer,207787.52,Infrastructure
Meta,48,Product Manager,166415.16,Web
Microsoft,58,Director,330795.05,Web
Oracle,60,Director,316512.14,Product
VMware,37,Senior Data Scientist,208764.48,Design
VMware,58,Product Manager,142503.35,Mobile
Adobe,38,Principal Engineer,287099.77,Product
Microsoft,51,Senior Product Manager,293643.23,Design
Lyft,45,Principal Engineer,281703.6,Cloud Services
Amazon,37,UX Designer,109555.44,Infrastructure
Nvidia,42,Senior UX Designer,213932.1,Mobile
Netflix,51,Director,329174.83,Data Science
Cisco,40,Data Scientist,141816.47,Product
Adobe,48,Senior Product Manager,271766.15,Mobile
Microsoft,24,Data Scientist,143822.88,Design
Uber,37,Senior Data Scientist,235757.07,Product
Uber,45,UX Designer,109319.62,Engineering
Salesforce,54,Principal Engineer,397040.61,Mobile
Uber,35,Senior UX Designer,143339.85,Product
Microsoft,50,Product Manager,201167.88,Mobile
Google,40,Director,313142.93,Web
IBM,33,Senior Data Scientist,225749.65,Cloud Services
Netflix,31,Senior Software Engineer,189144.58,Infrastructure
Apple,22,Data Scientist,225460.29,Engineering
Uber,39,Director,323423.63,Machine Learning
Cisco,24,Data Scientist,133933.5,Security
Salesforce,52,Staff Engineer,242010.77,Machine Learning
Lyft,52,Senior Software Engineer,192172.32,Engineering
Adobe,42,Senior Data Scientist,174914.84,Cloud Services
Uber,26,Data Scientist,140195.12,Design
Netflix,36,Senior UX Designer,205337.43,Product
Meta,49,Principal Engineer,442751.2,Engineering
Cisco,32,Senior Software Engineer,180515.24,Product
Adobe,42,Principal Engineer,336393.39,Mobile
Apple,50,Engineering Manager,295255.1,Design
VMware,39,Engineering Manager,283623.12,Cloud Services
Microsoft,39,Senior Software Engineer,234017.27,Security
Nvidia,31,Software Engineer,186479.02,Infrastructure
Nvidia,43,Staff Engineer,330586.57,Data Science
Microsoft,50,Senior Software Engineer,246211.83,Data Science
Uber,52,Principal Engineer,352545.02,Mobile
Salesforce,45,Staff Engineer,224399.22,Web
Microsoft,38,Senior Data Scientist,202155.73,Infrastructure
VMware,53,Senior UX Designer,196041.45,Infrastructure
Adobe,59,Director,291667.33,Mobile
Google,44,Senior Product Manager,274049.31,Web
Oracle,51,Senior Product Manager,178899.54,Machine Learning
Adobe,37,Senior Product Manager,263658.9,Web
Meta,54,Principal Engineer,382567.66,Engineering
Lyft,49,Director,326346.59,Engineering
Salesforce,45,Principal Engineer,385113.43,Web
Amazon,41,Data Scientist,184512.15,Infrastructure
Uber,41,Data Scientist,130743.64,Mobile
Amazon,45,Senior Data Scientist,262945.9,Engineering
Meta,32,Senior Software Engineer,196851.54,Mobile
Intel,43,Senior Product Manager,255895.11,Data Science
Cisco,44,Staff Engineer,256381.5,Product
Meta,50,Product Manager,219310.07,Machine Learning
Nvidia,43,Engineering Manager,241335.26,Mobile
Salesforce,43,Software Engineer,157860.26,Engineering
VMware,26,Software Engineer,132429.23,Mobile
Apple,45,Data Scientist,218437.73,Design
Uber,39,Senior Product Manager,211418.17,Cloud Services
VMware,35,Engineering Manager,207073.88,Cloud Services
Lyft,32,Senior Data Scientist,181725.9,Product
Salesforce,42,Senior UX Designer,150703.59,Engineering
Uber,31,Data Scientist,143000.77,Security
Amazon,54,Senior UX Designer,168062.47,Mobile
Oracle,36,UX Designer,97892.47,Machine Learning
Amazon,30,Senior Product Manager,226409.09,Machine Learning
Microsoft,35,Data Scientist,183185.28,Security
Salesforce,49,Staff Engineer,280117.91,Mobile
Salesforce,38,Data Scientist,182124.1,Security
Meta,34,Data Scientist,186842.56,Design
Google,38,Data Scientist,158321.53,Cloud Services
Salesforce,55,Product Manager,186939.69,Machine Learning
Microsoft,45,Senior Software Engineer,235324.51,Mobile
Adobe,44,Senior Software Engineer,164124.7,Mobile
Netflix,45,Senior Software Engineer,191934.43,Engineering
Oracle,48,Engineering Manager,242496.54,Infrastructure
Uber,43,Senior UX Designer,142320.5,Security
Cisco,40,Director,231000.69,Product
Amazon,34,Senior Software Engineer,194282.79,Cloud Services
Google,46,Senior Product Manager,305058.17,Machine Learning
Apple,33,Senior UX Designer,210741.11,Engineering
Uber,39,Software Engineer,167982.54,Infrastructure
Amazon,45,Senior Software Engineer,249649.99,Engineering
IBM,45,Senior Data Scientist,236131.93,Web
Apple,35,Senior Software Engineer,267762.29,Infrastructure
Lyft,46,Product Manager,177318.76,Web
Uber,54,Senior UX Designer,198684.61,Web
Nvidia,22,Software Engineer,135212.34,Design
Uber,34,Software Engineer,121685.56,Machine Learning
Uber,43,Senior UX Designer,176286.76,Product
Adobe,55,Senior Product Manager,238183.49,Design
Meta,38,Product Manager,224093.68,Product
Adobe,35,Principal Engineer,302121.14,Machine Learning
Google,60,Engineering Manager,323358.46,Data Science
Amazon,45,Senior UX Designer,153705.76,Web
Microsoft,41,Director,272865.59,Product
Nvidia,32,Senior Data Scientist,195346.29,Mobile
Oracle,50,Engineering Manager,205697.72,Product
Oracle,45,Staff Engineer,289768.15,Mobile
Netflix,44,Director,324290.94,Data Science
Nvidia,49,Engineering Manager,238577.28,Machine Learning
Microsoft,47,Engineering Manager,234122.79,Cloud Services
VMware,36,Senior Data Scientist,237754.87,Mobile
Intel,46,Staff Engineer,294301.62,Design
Uber,36,Senior Data Scientist,209112.98,Security
Salesforce,45,Senior Software Engineer,206591.16,Cloud Services
Amazon,49,Director,353921.59,Infrastructure
Lyft,31,Senior Software Engineer,160636.14,Design
Meta,38,Staff Engineer,313866.54,Product
Uber,40,Staff Engineer,233385.96,Design
Lyft,44,Software Engineer,128748.61,Infrastructure
Meta,44,Data Scientist,213001.67,Engineering
IBM,40,Product Manager,129133.71,Infrastructure
Apple,54,Product Manager,236613.49,Machine Learning
Oracle,42,Product Manager,145921.78,Infrastructure
Meta,35,Senior Product Manager,269137.19,Engineering
Netflix,38,Product Manager,221924.66,Engineering
Intel,54,Product Manager,149360.58,Machine Learning
Microsoft,41,Product Manager,219666.93,Design
Apple,53,Senior Software Engineer,271980.37,Data Science
Nvidia,49,Product Manager,220754.59,Mobile
IBM,39,Senior Software Engineer,204493.02,Infrastructure
Microsoft,43,Staff Engineer,256939.07,Design
Intel,42,Senior Data Scientist,241059.54,Engineering
Lyft,43,Senior Software Engineer,191003.09,Product
Apple,48,Senior Data Scientist,291517.64,Web
Intel,55,Principal Engineer,328692.36,Product
Lyft,35,Senior UX Designer,178444.03,Web
Uber,46,Engineering Manager,257305.12,Cloud Services
VMware,38,Data Scientist,178143.4,Product
Salesforce,49,Senior Data Scientist,190666.38,Security
Salesforce,40,Senior Software Engineer,234520.04,Security
IBM,54,Senior UX Designer,183002.14,Security
Salesforce,38,Data Scientist,157907.97,Design
Apple,47,Principal Engineer,440636.43,Security
Google,52,Director,367426.41,Mobile
IBM,32,Senior UX Designer,130404.61,Engineering
Cisco,44,Software Engineer,139702.72,Product
Intel,41,Director,328956.12,Mobile
Apple,35,Engineering Manager,297615.98,Cloud Services
Meta,31,Software Engineer,178472.19,Engineering
Cisco,51,Senior Software Engineer,199720.38,Data Science
VMware,44,Principal Engineer,371545.28,Cloud Services
Amazon,36,Senior Product Manager,298349.4,Cloud Services
VMware,33,Senior Software Engineer,216713.08,Data Science
IBM,57,Engineering Manager,229753.63,Data Science
VMware,40,Staff Engineer,287885.65,Data Science
Netflix,25,Data Scientist,180051.82,Cloud Services
Intel,47,Senior UX Designer,170049.71,Machine Learning
Netflix,42,Data Scientist,211113.62,Engineering
Adobe,33,Senior UX Designer,177102.84,Mobile
IBM,32,Data Scientist,123856.79,Web
Salesforce,36,UX Designer,134535.97,Design
Meta,25,Software Engineer,162373.08,Security
Nvidia,37,Data Scientist,180981.65,Security
Uber,51,Senior Data Scientist,190827.88,Web
Netflix,54,Senior Data Scientist,294545.16,Mobile
Cisco,24,Data Scientist,133719.0,Security
Meta,33,UX Designer,158649.92,Infrastructure
Oracle,51,Product Manager,150177.82,Data Science
Google,30,Senior Software Engineer,274819.81,Machine Learning
Oracle,43,Software Engineer,144454.63,Web
Microsoft,24,UX Designer,142486.29,Machine Learning
Google,40,Senior Data Scientist,223210.65,Design
Adobe,32,Software Engineer,125715.45,Security
Oracle,56,Principal Engineer,361762.05,Engineering
Google,27,Software Engineer,176689.14,Engineering
Uber,41,Senior Data Scientist,173570.1,Engineering
